ImageNumber,ObjectNumber,Distance_Centroid_Cells,Distance_Centroid_Nuclei,Parent_Cells,Parent_Nuclei
1,1333,73.66775476765157,60.00977959148233,6,6
1,1334,72.43387380713001,77.71878130736123,6,6
1,1335,60.40100597881897,64.78160692668213,6,6
1,1336,46.95142311449686,48.465728846151926,6,6
1,1337,38.474693080709834,25.545550653524582,6,6
1,1338,270.7362269791385,nan,8,0
1,1339,64.07584045312994,68.31519703449153,6,6
1,1340,50.50937934525304,52.42381484430653,6,6
1,1341,48.98525363813366,50.66107868120733,6,6
1,1342,41.92743149997628,41.37851800387779,6,6
1,1343,35.849102680009956,30.367684191519633,6,6
1,1344,38.13211658336003,26.111441381894558,6,6
1,1345,82.48696423725883,68.86962663232626,6,6
1,1346,84.10933805299916,70.54327148022053,6,6
1,1347,60.29892527912016,63.61672657920101,6,6
1,1348,67.28415932379087,71.29227721393652,6,6
1,1349,54.405144840644574,56.194536109927746,6,6
1,1350,42.986893751775824,40.044882119054016,6,6
1,1351,38.72754677502499,30.863683424179314,6,6
1,1352,70.04053865113626,55.88693160308577,6,6
1,1353,74.58363730880778,nan,7,0
1,1354,101.72988168178759,88.42351211243246,6,6
1,1355,243.03473938281323,104.56581503487607,7,7
1,1356,239.31905184255567,nan,8,0
1,1357,63.26206390215922,65.98094825199095,6,6
1,1358,58.23221312651537,60.2213106728,6,6
1,1359,43.251437356042366,30.904553671056277,6,6
1,1360,76.23172735169038,80.35320095827447,6,6
1,1361,72.15114923792216,75.96655537317947,6,6
1,1362,43.56299451914239,39.148882523143335,6,6
1,1363,42.14121502117319,31.31938611940331,6,6
1,1364,258.36095270823955,nan,8,0
1,1365,66.35924090691121,69.15629600852219,6,6
1,1366,63.724148462313245,65.78993557874936,6,6
1,1367,43.902140088093674,38.068727884702646,6,6
1,1368,61.69676411259468,63.14084116414569,6,6
1,1369,45.78924727755142,33.7619141472979,6,6
1,1370,87.5446018955435,73.61220628797956,6,6
1,1371,98.37543086783586,84.7241580748804,6,6
1,1372,71.00674082279583,73.91729703038104,6,6
1,1373,55.51890058034048,54.785427360672784,6,6
1,1374,96.97480946765488,83.18261097105086,6,6
1,1375,69.29581047914711,71.62757950062444,6,6
1,1376,111.83347769000635,nan,6,0
1,1377,258.4313027476009,nan,8,0
1,1378,267.42264112860096,nan,8,0
1,1379,255.35820783549968,nan,8,0
1,1380,220.6300398127144,nan,8,0
1,1381,275.9697123632916,nan,8,0
1,1382,66.37909448368738,66.8294684182442,6,6
1,1383,223.7014349245139,nan,8,0
1,1384,62.59719718529639,nan,7,0
1,1385,220.36375471806844,nan,8,0
1,1386,223.1347498624662,nan,8,0
1,1387,247.44776985878474,nan,8,0
1,1388,242.50732502984027,nan,8,0
1,1389,275.3804250390704,nan,8,0
1,1390,100.5524100089586,nan,6,0
1,1391,217.94537560036213,nan,8,0
1,1392,216.7835727376773,nan,8,0
1,1393,213.1078831653174,nan,8,0
1,1394,94.3340612142863,nan,6,0
1,1395,92.69087153333331,nan,6,0
1,1396,262.7734344152369,nan,8,0
1,1397,232.40226831688773,nan,8,0
1,1398,222.50389993443676,nan,8,0
1,1399,65.78609574773773,nan,6,0
1,1400,208.5918320895811,nan,8,0
1,1401,216.91031965373378,100.61311639226754,7,7
1,1402,226.28206659239933,nan,8,0
1,1403,236.71723157320403,nan,8,0
1,1404,219.47474073097658,nan,8,0
1,1405,283.81519702090463,nan,8,0
1,1406,222.22673972497495,nan,8,0
1,1407,260.78321218336237,nan,8,0
1,1408,152.4400064198482,nan,6,0
1,1409,235.16596371099638,nan,8,0
1,1410,209.76702533318456,nan,8,0
1,1411,224.02417456416967,nan,8,0
1,1412,271.96578666952536,nan,8,0
1,1413,288.7912829064634,nan,8,0
1,1414,58.20650515453139,112.99947332189029,7,7
1,1415,193.50717182124782,nan,8,0
1,1416,193.47078661547906,nan,8,0
1,1417,217.42714268897086,nan,8,0
1,1418,202.88517389070597,133.81328523841867,8,8
1,1419,85.95650027274766,90.83645819896184,7,7
1,1420,77.98476072698077,97.39098347558871,7,7
1,1421,257.9452498369152,nan,8,0
1,1422,209.3092574737723,nan,8,0
1,1423,243.82550415650834,nan,8,0
1,1424,185.01070016113346,129.07875814395706,8,8
1,1425,203.34883966173234,129.21800890004062,8,8
1,1426,228.45938931916336,nan,8,0
1,1427,197.46219915120668,125.51057936625526,8,8
1,1428,233.95989957832217,nan,8,0
1,1429,249.53517728975055,nan,8,0
1,1430,151.79599764957976,nan,6,0
1,1431,213.95907501164407,nan,8,0
1,1432,201.87132048016676,123.69885450572136,8,8
1,1433,217.62890502418415,nan,8,0
1,1434,226.84814870650487,nan,8,0
1,1435,203.08233738516086,123.75312224443668,8,8
1,1436,257.8228983413604,nan,8,0
1,1437,155.17828631194635,96.19532120090241,7,7
1,1438,169.31871798174438,118.06872056723084,8,8
1,1439,225.82170928189004,nan,8,0
1,1440,136.26230802640688,nan,6,0
1,1441,196.79088562024208,nan,7,0
1,1442,218.7207920269132,nan,8,0
1,1443,22.502927526064266,nan,7,0
1,1444,214.81595338385142,132.1812648346745,8,8
1,1445,222.68865453109223,nan,8,0
1,1446,229.8517209149105,nan,8,0
1,1447,243.60553842798586,nan,8,0
1,1448,188.03758338059245,111.36176811774799,8,8
1,1449,253.66587446965315,nan,8,0
1,1450,275.8491246774737,nan,8,0
1,1451,183.11429560568058,111.80325323882118,7,7
1,1452,269.93153863759704,nan,8,0
1,1453,137.9001766413204,nan,6,0
1,1454,198.40264721526103,nan,7,0
1,1455,220.84418452212944,nan,8,0
1,1456,234.96535583170999,nan,8,0
1,1457,237.72267423202848,nan,8,0
1,1458,270.7095103765841,nan,8,0
1,1459,184.30568645914343,107.04679075561786,8,8
1,1460,259.04948064774743,nan,8,0
1,1461,33.73431414744963,nan,7,0
1,1462,181.2664129370713,113.33583325892502,7,7
1,1463,226.00458621444537,nan,8,0
1,1464,230.27217336372834,nan,8,0
1,1465,150.39459099890436,nan,6,0
1,1466,248.8823118311141,nan,8,0
1,1467,115.8035465717347,nan,6,0
1,1468,232.66349041419068,nan,8,0
1,1469,45.48464304065811,142.20247495953657,7,7
1,1470,200.96185218809094,117.52944639202622,8,8
1,1471,195.87377326893213,112.87778557409328,8,8
1,1472,160.10795175722643,nan,6,0
1,1473,145.1776849659416,nan,8,0
1,1474,176.44946727361796,96.89851119331306,8,8
1,1475,243.40856752776452,nan,8,0
1,1476,254.70132002451143,nan,8,0
1,1477,64.31163646719328,135.08696142241337,7,7
1,1478,230.51766517559147,nan,8,0
1,1479,225.28712314139233,nan,8,0
1,1480,56.598677439048345,142.00614459542484,7,7
1,1481,74.27428077263906,132.73864605063818,7,7
1,1482,226.72638417790037,nan,8,0
1,1483,171.49331107340262,nan,6,0
1,1484,209.11012692052623,125.15110921763107,8,8
1,1485,242.03634077831336,nan,8,0
1,1486,271.02798609451816,nan,8,0
1,1487,275.2325904807812,nan,8,0
1,1488,80.57827979473221,nan,7,0
1,1489,149.4971430259305,81.71526660889516,8,8
1,1490,244.59188618615454,nan,8,0
1,1491,168.526765452454,nan,6,0
1,1492,154.46269719683065,125.17888481914157,7,7
1,1493,270.0600956963954,nan,8,0
1,1494,272.10638662691235,nan,8,0
1,1495,136.11573661917953,97.5455395337532,8,8
1,1496,169.53235282393558,nan,6,0
1,1497,250.44425781210805,nan,8,0
1,1498,223.4159946041342,nan,8,0
1,1499,276.73269488263276,nan,8,0
1,1500,93.56989174363487,nan,7,0
1,1501,101.09286448803087,nan,7,0
1,1502,231.8330907505691,nan,8,0
1,1503,252.43147820471546,nan,8,0
1,1504,178.2759028753545,94.79885683632118,8,8
1,1505,241.8347395108481,nan,8,0
1,1506,158.86019009573687,77.98012594649214,8,8
1,1507,256.5709667488562,nan,8,0
1,1508,204.90117258254577,nan,8,0
1,1509,214.05455860250174,nan,8,0
1,1510,216.01668496860202,nan,8,0
1,1511,244.0273347626568,nan,8,0
1,1512,274.053984061132,nan,8,0
1,1513,123.21072481625879,82.6349243827284,8,8
1,1514,264.34264512950375,nan,8,0
1,1515,206.87353462182833,nan,8,0
1,1516,210.5323133292533,nan,8,0
1,1517,159.05215756411735,nan,6,0
1,1518,214.63706069559444,nan,8,0
1,1519,245.09017978832796,nan,8,0
1,1520,261.660397235225,nan,8,0
1,1521,164.56430406220304,80.95455145934078,8,8
1,1522,161.78530686337814,78.30192176457359,8,8
1,1523,161.7662649994938,78.13723312534732,8,8
1,1524,231.2191945545414,nan,8,0
1,1525,235.24996668122347,nan,8,0
1,1526,280.3530517656796,nan,8,0
1,1527,188.63341225888541,105.2738061319997,8,8
1,1528,201.32351534699254,nan,8,0
1,1529,168.962559652952,nan,6,0
1,1530,284.41869669840986,nan,8,0
1,1531,167.48428657685048,83.61664992582493,8,8
1,1532,204.18856067109255,nan,8,0
1,1533,214.88621678243757,nan,8,0
1,1534,230.38566192761223,nan,8,0
1,1535,168.238494105548,84.41453539530171,8,8
1,1536,219.62866261536578,nan,8,0
1,1537,265.912929709154,nan,8,0
1,1538,181.9843673250672,nan,6,0
1,1539,199.4452638129315,nan,8,0
1,1540,204.41308916031937,nan,8,0
1,1541,292.6863298642282,nan,8,0
1,1542,156.98437052371827,73.02521881552791,8,8
1,1543,177.9253023375779,94.75390648215127,8,8
1,1544,286.36719320087786,nan,8,0
1,1545,242.5317521017819,nan,8,0
1,1546,207.58527203166946,nan,8,0
1,1547,180.8768920291289,nan,6,0
1,1548,221.12382422239313,nan,8,0
1,1549,234.98992153985566,nan,8,0
1,1550,227.5627369090343,nan,8,0
1,1551,203.0492268934376,nan,8,0
1,1552,142.1757952592074,58.21788977212483,8,8
1,1553,159.6339524127917,76.39148000081065,8,8
1,1554,219.5270788792283,nan,8,0
1,1555,180.06618875130212,98.5693855345293,8,8
1,1556,186.56326147124852,nan,6,0
1,1557,196.63509447171387,nan,8,0
1,1558,226.50239349196303,nan,8,0
1,1559,218.01328403662262,nan,8,0
1,1560,138.83243240316546,54.95237557593738,8,8
1,1561,192.1799790120296,nan,8,0
1,1562,268.0543713274082,nan,8,0
1,1563,176.33955180538473,nan,6,0
1,1564,171.84171990389737,91.14049782482957,8,8
1,1565,219.61340070514666,nan,8,0
1,1566,298.298151805025,nan,8,0
1,1567,187.25398090943364,nan,8,0
1,1568,226.16787356899974,nan,8,0
1,1569,188.3270775430296,nan,6,0
1,1570,138.911497764543,56.40267581323402,8,8
1,1571,137.75798709392006,55.07948547437579,8,8
1,1572,303.27949204010093,nan,8,0
1,1573,191.0755959173148,nan,6,0
1,1574,186.25035111735005,108.68900527988572,8,8
1,1575,253.20083421996748,nan,8,0
1,1576,127.64704818066467,44.88983119256771,8,8
1,1577,181.8452095027569,104.76490252911812,8,8
1,1578,241.23296069190295,nan,8,0
1,1579,269.0147770453845,nan,8,0
1,1580,263.2390674840215,nan,8,0
1,1581,126.89566231284743,45.12570320494442,8,8
1,1582,279.0759911530573,nan,8,0
1,1583,175.4557664891032,nan,9,0
1,1584,212.97136289828376,nan,8,0
1,1585,215.1487996751692,nan,8,0
1,1586,124.84467992350481,43.69397716540428,8,8
1,1587,160.5009900146241,83.58943721527143,8,8
1,1588,169.00548708594903,92.88142604454245,8,8
1,1589,163.38161393885133,86.71457930757208,8,8
1,1590,183.76628119918433,109.67009824075046,8,8
1,1591,196.44152198307754,nan,8,0
1,1592,199.43234344444997,nan,8,0
1,1593,184.84625377434918,111.75455200903451,8,8
1,1594,215.6343140615633,nan,8,0
1,1595,182.79636633853656,110.04320971550939,8,8
1,1596,214.45349228616672,nan,8,0
1,1597,222.64394744418408,nan,8,0
1,1598,140.56115113984134,65.4959227969608,8,8
1,1599,203.8274624480716,nan,8,0
1,1600,285.47290653262263,nan,8,0
1,1601,128.18559921303478,52.61315494764868,8,8
1,1602,139.8981066428728,65.61313507649417,8,8
1,1603,251.17269443392163,nan,8,0
1,1604,55.77221573817156,68.88802116138405,8,8
1,1605,202.09361649969708,nan,8,0
1,1606,246.48088460215828,nan,8,0
1,1607,156.7913217222279,nan,9,0
1,1608,201.3425172899236,nan,8,0
1,1609,237.1241721386256,nan,8,0
1,1610,213.58762512580722,nan,8,0
1,1611,202.9598537801031,nan,8,0
1,1612,224.68952426615238,nan,8,0
1,1613,250.64497304335023,nan,8,0
1,1614,184.20120573118012,nan,8,0
1,1615,265.982668160769,nan,8,0
1,1616,154.8429134645716,nan,9,0
1,1617,152.38821944215627,nan,9,0
1,1618,192.1496795059493,nan,8,0
1,1619,243.94532943443738,nan,8,0
1,1620,235.38389246803564,nan,8,0
1,1621,170.5955296411757,105.34923513786076,8,8
1,1622,199.45761752757326,nan,8,0
1,1623,203.70716757578265,nan,8,0
1,1624,238.78969793090613,nan,8,0
1,1625,193.0757198103123,nan,8,0
1,1626,195.1427131722631,nan,8,0
1,1627,147.3075890743978,nan,9,0
1,1628,169.07777900982182,105.62036246573653,8,8
1,1629,226.01107412640033,nan,8,0
1,1630,239.6922259046396,nan,8,0
1,1631,213.7985960616481,nan,8,0
1,1632,235.68127886879722,nan,8,0
1,1633,135.47782315773912,nan,9,0
1,1634,164.43280184947798,103.6176768042151,8,8
1,1635,174.37383353880827,nan,8,0
1,1636,200.54950126822808,nan,8,0
1,1637,206.54719002105404,nan,8,0
1,1638,176.2879333517561,nan,8,0
1,1639,215.19865918685468,nan,8,0
1,1640,238.75133403177026,nan,8,0
1,1641,142.89600231221533,nan,9,0
1,1642,179.7546914942236,nan,8,0
1,1643,182.40318430596136,nan,8,0
1,1644,129.94333821471088,nan,9,0
1,1645,178.19441979993152,nan,8,0
1,1646,225.015987316192,nan,8,0
1,1647,181.49698656053772,nan,8,0
1,1648,190.98185559615936,nan,8,0
1,1649,126.98596185051848,nan,9,0
1,1650,140.35811956151602,nan,9,0
1,1651,188.3324130377175,nan,8,0
1,1652,156.2368870202318,104.32835709121544,8,8
1,1653,178.90973436264656,nan,8,0
1,1654,161.81693273366827,110.40940649000086,8,8
1,1655,188.24430924971279,nan,8,0
1,1656,132.09388526675147,nan,9,0
1,1657,192.0694201244917,nan,8,0
1,1658,205.89497818879653,nan,8,0
1,1659,200.63405291585033,nan,8,0
1,1660,204.00683442477686,nan,8,0
1,1661,207.6475659440979,nan,8,0
1,1662,108.27666220619452,nan,9,0
1,1663,212.38897382253018,nan,8,0
1,1664,145.59804888226697,103.8367033689361,8,8
1,1665,157.4768931310927,113.324936190154,8,8
1,1666,104.43864141081696,nan,9,0
1,1667,13.969354026822847,84.8186258731549,8,8
1,1668,107.29503079313263,nan,9,0
1,1669,93.17698562711826,nan,9,0
1,1670,177.77297669625602,nan,8,0
1,1671,110.65849936401555,nan,9,0
1,1672,90.4797280876475,nan,9,0
1,1673,98.38925012058354,nan,9,0
1,1674,100.66785045669168,nan,9,0
1,1675,58.009319480121526,nan,8,0
1,1676,161.38468831222252,nan,8,0
1,1677,157.79227721163204,nan,8,0
1,1678,194.82511060509748,nan,8,0
1,1679,94.22181598201678,nan,9,0
1,1680,59.98224442766517,nan,8,0
1,1681,97.50810355408763,nan,9,0
1,1682,83.26477583284289,nan,9,0
1,1683,79.0680600968841,nan,9,0
1,1684,102.95191267057216,nan,9,0
1,1685,78.78358211205972,nan,9,0
1,1686,91.56183752447734,nan,9,0
1,1687,78.15250783328524,nan,9,0
1,1688,147.1087344120167,116.43166369024745,8,8
1,1689,91.20357211441039,nan,9,0
1,1690,167.82650626885862,nan,8,0
1,1691,101.55409021417059,nan,9,0
1,1692,99.83597332328999,nan,9,0
1,1693,74.51465232069592,nan,9,0
1,1694,102.12088859417817,nan,9,0
1,1695,83.31591874267583,nan,9,0
1,1696,62.56522068011514,nan,8,0
1,1697,153.52847502523167,nan,8,0
1,1698,66.59863440576181,nan,9,0
1,1699,74.39631438981363,nan,9,0
1,1700,89.75952980931996,nan,9,0
1,1701,106.23595823429825,102.80660276746602,8,8
1,1702,81.81902195403188,102.07854184549093,8,8
1,1703,149.5926903936144,nan,8,0
1,1704,122.05235926458198,nan,9,0
1,1705,74.63689882875616,nan,9,0
1,1706,93.2368311233845,nan,9,0
1,1707,63.59017002948321,106.30091197429071,8,8
1,1708,109.39511813662513,nan,9,0
1,1709,124.8090237635389,nan,9,0
1,1710,114.75600801725042,nan,9,0
1,1711,164.34750949881843,nan,9,0
1,1712,99.71866165527283,nan,9,0
1,1713,102.69843104128009,nan,9,0
1,1714,55.07848878121336,nan,8,0
1,1715,113.60733114576944,nan,9,0
1,1716,117.16263419961332,119.12524262908185,8,8
1,1717,139.8697621800784,nan,8,0
1,1718,50.91532260019642,nan,9,0
1,1719,110.90889592900123,nan,9,0
1,1720,112.17242214242133,nan,9,0
1,1721,42.3438862386789,nan,9,0
1,1722,43.4285609273539,nan,9,0
1,1723,132.8562118279588,nan,9,0
1,1724,103.10760142863775,121.58872970342749,8,8
1,1725,66.03783287711929,nan,8,0
1,1726,145.30910234221216,nan,9,0
1,1727,89.37881408557821,nan,9,0
1,1728,92.6613102875167,nan,9,0
1,1729,110.9649732938682,nan,9,0
1,1730,64.54597188366232,81.96862681374091,9,9
1,1731,97.1920835490453,nan,9,0
1,1732,31.043837168583938,87.84021289624246,9,9
1,1733,100.6051937024399,92.50196389674969,9,9
1,1734,159.65532209106485,nan,9,0
1,1735,129.59554357805504,nan,9,0
1,1736,127.2227355098233,nan,8,0
1,1737,83.94624751221185,nan,9,0
1,1738,88.3902257193862,nan,8,0
1,1739,118.66619744575556,nan,9,0
1,1740,114.32768692273302,nan,8,0
1,1741,66.84843993815336,nan,9,0
1,1742,112.81257828042241,nan,9,0
1,1743,42.913662657544215,64.0782734093212,9,9
1,1744,90.72878083719459,nan,9,0
1,1745,153.4067775063761,nan,9,0
1,1746,103.0225543368711,84.88482205107339,9,9
1,1747,44.164831108872356,107.736375424762,9,9
1,1748,133.1606725842841,nan,8,0
1,1749,65.75804843522252,nan,9,0
1,1750,98.1216834022844,nan,8,0
1,1751,144.41084386200345,nan,8,0
1,1752,113.29442751883997,nan,8,0
1,1753,55.175714680850355,114.44060932830187,9,9
1,1754,136.2178878269817,nan,8,0
1,1755,144.69510665608465,nan,9,0
1,1756,166.97597256360925,nan,9,0
1,1757,19.29033224554327,81.23034859941208,9,9
1,1758,74.53532713386687,nan,9,0
1,1759,115.73943040663916,nan,8,0
1,1760,131.79725627572935,nan,9,0
1,1761,140.17773128351257,104.24031974638802,9,9
1,1762,155.40291730424306,nan,9,0
1,1763,113.52036889479075,nan,9,0
1,1764,161.1372518638002,nan,9,0
1,1765,72.19108212844513,nan,9,0
1,1766,112.80704075743049,nan,9,0
1,1767,147.80093614683528,107.98766642641614,9,9
1,1768,50.652972732264615,34.668918187754706,9,9
1,1769,130.02770245681378,nan,9,0
1,1770,90.30509407601332,55.172321103507564,9,9
1,1771,79.71200853627514,nan,9,0
1,1772,116.65651197493051,nan,9,0
1,1773,109.18493174803139,nan,9,0
1,1774,204.48947437571636,nan,9,0
1,1775,105.58761250575976,62.06305480608181,9,9
1,1776,194.39969729542048,nan,9,0
1,1777,44.74228842476344,85.2628974833019,9,9
1,1778,110.3240896184584,nan,9,0
1,1779,125.94030010016266,nan,9,0
1,1780,143.58736135126782,nan,9,0
1,1781,163.03795143307914,nan,9,0
1,1782,201.8984036045454,nan,9,0
1,1783,177.73143318675756,nan,9,0
1,1784,174.20299852863513,nan,9,0
1,1785,165.3422095389652,nan,9,0
1,1786,66.45698260957799,102.50985003723855,9,9
1,1787,131.51984021194332,81.88355713329845,9,9
1,1788,89.35060211718384,nan,9,0
1,1789,175.32447912968018,nan,9,0
1,1790,110.87339330002943,nan,9,0
1,1791,173.38209954794192,nan,9,0
1,1792,190.39360642407752,nan,9,0
1,1793,142.88829032080926,nan,9,0
1,1794,233.4106892355001,nan,9,0
1,1795,208.34376818172777,nan,9,0
1,1796,188.0108260155304,nan,9,0
1,1797,133.60553619471202,nan,9,0
1,1798,182.55965001927868,nan,9,0
1,1799,173.73146749151937,nan,9,0
1,1800,208.25189782837677,nan,9,0
1,1801,107.87265185207389,51.07258507007931,9,9
1,1802,113.34595911452142,nan,9,0
1,1803,75.18316062140588,101.9368647741713,9,9
1,1804,166.09728481604947,nan,8,0
1,1805,194.0685694209785,nan,9,0
1,1806,150.8602204205044,nan,9,0
1,1807,106.62132029022327,nan,9,0
1,1808,164.8152814101628,nan,8,0
1,1809,182.52738621882685,129.15346403093844,9,9
1,1810,141.39491691159697,85.53882754129461,9,9
1,1811,179.47911740903774,nan,9,0
1,1812,189.21463884998283,nan,9,0
1,1813,175.5235652930392,nan,9,0
1,1814,247.0671286048221,nan,9,0
1,1815,188.39573134425441,nan,9,0
1,1816,118.35482955377455,nan,9,0
1,1817,209.14670551034848,nan,9,0
1,1818,199.21590869269392,nan,9,0
1,1819,191.93383113880677,nan,9,0
1,1820,134.89916524719635,nan,9,0
1,1821,145.58558114479692,nan,9,0
1,1822,160.00862759361846,nan,9,0
1,1823,81.47735586043166,23.016303378722526,9,9
1,1824,263.0482490693798,nan,9,0
1,1825,271.37393942925854,nan,9,0
1,1826,121.33736796925447,nan,9,0
1,1827,176.47053306771912,nan,9,0
1,1828,159.48436045516019,nan,9,0
1,1829,162.81816718837217,102.13762951644654,9,9
1,1830,153.19555882619676,nan,9,0
1,1831,95.7002762700564,103.85674116420611,9,9
1,1832,241.2225160371631,nan,9,0
1,1833,206.39686558400697,nan,9,0
1,1834,170.6739857753058,nan,9,0
1,1835,211.7452246769058,nan,9,0
1,1836,239.9464546369448,nan,9,0
1,1837,150.08258597979187,nan,9,0
1,1838,153.51487410472984,nan,9,0
1,1839,261.4972224350829,nan,9,0
1,1840,272.7180444939581,nan,9,0
1,1841,270.6148325174095,nan,9,0
1,1842,161.8402548877377,nan,9,0
1,1843,210.81006411399585,nan,9,0
1,1844,131.89728673142304,nan,9,0
1,1845,263.72647837141307,nan,9,0
1,1846,125.1099974363248,nan,9,0
1,1847,145.49718213082858,nan,9,0
1,1848,161.5849283613554,nan,9,0
1,1849,129.8197929843504,nan,9,0
1,1850,166.97207882507593,nan,9,0
1,1851,189.09439666426758,nan,9,0
1,1852,144.36878944924015,nan,9,0
1,1853,261.55775572041654,nan,9,0
1,1854,262.4280478639938,nan,9,0
1,1855,271.81987297456857,nan,9,0
1,1856,200.99970881789733,138.3084790492488,9,9
1,1857,226.8160389488634,nan,9,0
1,1858,218.14763883979825,nan,9,0
1,1859,222.39483228404504,nan,9,0
1,1860,158.42884443268107,nan,9,0
1,1861,274.5091925249152,nan,9,0
1,1862,215.59996859992552,nan,9,0
1,1863,265.9664344400024,nan,9,0
1,1864,268.0384224607321,nan,9,0
1,1865,181.4525338403461,nan,9,0
1,1866,147.53316817126193,nan,9,0
1,1867,145.37514945054224,nan,9,0
1,1868,290.23194425348197,nan,9,0
1,1869,243.99004449915859,nan,9,0
1,1870,215.5556368260237,nan,9,0
1,1871,192.54833588944436,127.16959929429696,9,9
1,1872,148.1850163045349,nan,9,0
1,1873,165.01377088084615,nan,9,0
1,1874,304.41235908871226,nan,9,0
